Filename,Laplacian Variance,Blurry
675035.0.png,12.91,True
1247138.0.png,36.86,True
586339.0.png,1251.01,False
815998.0.png,845.87,False
1404093.0.png,110.39,True
358995.0.png,149.83,True
26664.0.png,1.35,True
1038854.0.png,466.46,False
677069.0.png,8.85,True
2254579.0.png,258.60,False
1029621.0.png,527.56,False
2087895.0.png,505.76,False
985630.0.png,194.46,False
744126.0.png,145.56,True
1018118.0.png,1131.28,False
684025.0.png,59.67,True
693416.0.png,15.53,True
1265412.0.png,19.37,True
585387.0.png,29.57,True
2095153.0.png,462.08,False
629745.0.png,2.90,True
2358338.0.png,20.24,True
1133573.0.png,1.96,True
26228.0.png,4.57,True
32828.0.png,4.74,True
1043224.0.png,3.52,True
2290797.0.png,194.60,False
1141540.0.png,1.58,True
30236.0.png,1.00,True
2442915.0.png,38.74,True
921504.0.png,17.22,True
553047.0.png,16.94,True
821067.0.png,1019.46,False
1029615.0.png,1.18,True
1143658.0.png,0.92,True
564102.0.png,122.57,True
1207071.0.png,131.20,True
980720.0.png,2.35,True
1029676.0.png,25.28,True
423062.0.png,103.40,True
1151671.0.png,55.78,True
2225962.0.png,267.79,False
1282448.0.png,10.81,True
678752.0.png,10.96,True
648286.0.png,48.98,True
2195889.0.png,767.41,False
992027.0.png,1.29,True
2421365.0.png,89.24,True
795161.0.png,43.27,True
951070.0.png,177.68,False
2339084.0.png,238.66,False
798077.0.png,17.21,True
342986.0.png,420.91,False
483248.0.png,515.45,False
30939.0.png,1.34,True
587664.0.png,597.54,False
906202.0.png,64.34,True
887644.0.png,1.61,True
886308.0.png,2.26,True
989815.0.png,1.98,True
1140064.0.png,1.51,True
2439067.0.png,38.89,True
793981.0.png,158.47,False
786303.0.png,2.50,True
841364.0.png,177.76,False
650099.0.png,932.27,False
2369587.0.png,418.90,False
908037.0.png,158.59,False
643570.0.png,353.84,False
1024390.0.png,1.31,True
27724.0.png,2.34,True
1141217.0.png,5.16,True
1023244.0.png,7.01,True
997308.0.png,1.19,True
643448.0.png,1572.83,False
667378.0.png,1208.90,False
927728.0.png,385.81,False
893592.0.png,260.63,False
2461048.0.png,145.68,True
834207.0.png,69.96,True
878178.0.png,995.81,False
359272.0.png,7.12,True
633984.0.png,989.26,False
485617.0.png,369.44,False
761702.0.png,14.18,True
1002429.0.png,48.96,True
746164.0.png,109.79,True
1267100.0.png,28.62,True
1023970.0.png,1.07,True
2321989.0.png,79.58,True
80571.0.png,56.35,True
422698.0.png,36.89,True
1026005.0.png,129.51,True
321773.0.png,523.96,False
565654.0.png,413.85,False
875457.0.png,28.12,True
1208807.0.png,171.34,False
2367274.0.png,141.98,True
2376356.0.png,312.43,False
945930.0.png,1125.97,False
617032.0.png,103.49,True
1013942.0.png,308.34,False
639315.0.png,408.40,False
924745.0.png,378.72,False
1140838.0.png,0.59,True
374918.0.png,233.00,False
2116727.0.png,48.79,True
2344392.0.png,178.40,False
1010170.0.png,1.74,True
654116.0.png,77.20,True
1007519.0.png,101.97,True
803323.0.png,237.66,False
2352385.0.png,154.63,False
348772.0.png,35.97,True
522259.0.png,87.52,True
1319623.0.png,5.02,True
811857.0.png,390.76,False
440767.0.png,485.36,False
693160.0.png,93.63,True
1025439.0.png,3.12,True
2344046.0.png,1974.54,False
30395.0.png,4.90,True
1297237.0.png,16.66,True
519899.0.png,639.10,False
592756.0.png,257.40,False
973680.0.png,500.80,False
620577.0.png,451.50,False
1001019.0.png,809.28,False
1044023.0.png,679.80,False
336027.0.png,788.20,False
896341.0.png,36.98,True
1133579.0.png,2.00,True
2239880.0.png,101.72,True
2436788.0.png,79.68,True
505482.0.png,344.63,False
975306.0.png,603.78,False
689889.0.png,87.86,True
585458.0.png,406.30,False
629371.0.png,7.17,True
642456.0.png,279.36,False
30938.0.png,1.30,True
1151274.0.png,39.66,True
943936.0.png,4815.52,False
765200.0.png,870.90,False
950405.0.png,679.80,False
949802.0.png,1945.60,False
480813.0.png,685.34,False
885400.0.png,3.68,True
766582.0.png,3.73,True
740038.0.png,4.59,True
905703.0.png,707.97,False
876934.0.png,186.59,False
693569.0.png,4.05,True
65202.0.png,65.42,True
743558.0.png,7.15,True
998139.0.png,1.22,True
1006170.0.png,1.26,True
1253273.0.png,3.87,True
1139934.0.png,0.93,True
966835.0.png,1.84,True
2387020.0.png,21.07,True
752504.0.png,427.99,False
2376108.0.png,485.08,False
979927.0.png,278.56,False
875134.0.png,103.66,True
996337.0.png,55.34,True
963736.0.png,137.71,True
2258000.0.png,158.39,False
1146013.0.png,3.83,True
1021168.0.png,565.52,False
915863.0.png,410.23,False
975424.0.png,620.36,False
992119.0.png,144.65,True
2255291.0.png,143.47,True
492678.0.png,226.75,False
1018187.0.png,1675.55,False
865729.0.png,381.26,False
594160.0.png,14.39,True
367765.0.png,321.30,False
966927.0.png,989.06,False
2479627.0.png,0.80,True
723863.0.png,215.89,False
465662.0.png,516.76,False
1293516.0.png,10.15,True
900598.0.png,3.54,True
1140437.0.png,2.80,True
520273.0.png,676.47,False
825756.0.png,220.08,False
312808.0.png,364.55,False
2295674.0.png,895.77,False
1136978.0.png,2.20,True
825002.0.png,10.13,True
1147308.0.png,7.37,True
2302979.0.png,1.64,True
879171.0.png,4.11,True
788329.0.png,500.72,False
1141730.0.png,16.28,True
1014367.0.png,436.48,False
922818.0.png,171.87,False
713159.0.png,1288.90,False
444031.0.png,172.50,False
1005617.0.png,637.49,False
2334414.0.png,339.07,False
568462.0.png,2777.10,False
991156.0.png,84.39,True
598298.0.png,195.69,False
472380.0.png,378.48,False
917074.0.png,1471.55,False
2205347.0.png,9.32,True
61761.0.png,95.03,True
1000649.0.png,757.69,False
603407.0.png,545.80,False
2165067.0.png,219.49,False
1298000.0.png,19.50,True
467034.0.png,263.33,False
691052.0.png,8.75,True
967859.0.png,989.28,False
641745.0.png,2026.76,False
1029696.0.png,11.88,True
1135164.0.png,1.66,True
2392966.0.png,496.72,False
1013508.0.png,1.40,True
804891.0.png,896.00,False
925754.0.png,1100.16,False
683124.0.png,57.17,True
1132856.0.png,4.54,True
661997.0.png,3287.83,False
1139230.0.png,0.01,True
364206.0.png,29.82,True
1030499.0.png,3.80,True
1232651.0.png,89.62,True
1013413.0.png,443.43,False
1027001.0.png,788.41,False
1012135.0.png,412.65,False
523121.0.png,120.77,True
1270696.0.png,2.22,True
1268004.0.png,83.38,True
994105.0.png,7.91,True
2203123.0.png,311.93,False
2286513.0.png,2.08,True
645489.0.png,3.61,True
847319.0.png,587.91,False
562156.0.png,419.04,False
590481.0.png,324.19,False
741684.0.png,138.06,True
435430.0.png,2.80,True
965218.0.png,3.06,True
796624.0.png,2.75,True
1136858.0.png,1.69,True
1025969.0.png,2.52,True
2003631.0.png,273.55,False
1037791.0.png,2.23,True
682564.0.png,230.04,False
509250.0.png,910.66,False
829869.0.png,3.62,True
2317827.0.png,526.90,False
914099.0.png,530.75,False
598079.0.png,1770.72,False
1740056.0.png,112.42,True
907116.0.png,387.00,False
1135011.0.png,3.15,True
996593.0.png,309.54,False
2236878.0.png,417.94,False
875833.0.png,1380.97,False
2054296.0.png,370.09,False
734571.0.png,1.87,True
598471.0.png,38.11,True
1203995.0.png,122.58,True
552639.0.png,162.29,False
575687.0.png,283.71,False
567784.0.png,1646.21,False
837386.0.png,137.16,True
30362.0.png,2.28,True
890804.0.png,317.03,False
2446337.0.png,780.47,False
885970.0.png,3.56,True
2325545.0.png,17.29,True
2371467.0.png,465.03,False
652505.0.png,1229.33,False
472825.0.png,551.97,False
878229.0.png,455.17,False
932462.0.png,402.92,False
596646.0.png,449.06,False
27347.0.png,1.61,True
1030826.0.png,2.21,True
2345967.0.png,59.24,True
797803.0.png,139.46,True
783182.0.png,2.95,True
1132992.0.png,7.25,True
26158.0.png,4.96,True
1140089.0.png,1.02,True
1056431.0.png,114.00,True
826483.0.png,4.13,True
918870.0.png,395.86,False
347017.0.png,432.23,False
2359084.0.png,8.52,True
1759172.0.png,139.70,True
30631.0.png,1.19,True
779044.0.png,1.24,True
882036.0.png,233.20,False
924030.0.png,173.67,False
815917.0.png,1.91,True
786366.0.png,3.10,True
1047111.0.png,111.71,True
2487949.0.png,1.35,True
884406.0.png,39.49,True
872506.0.png,849.55,False
2345574.0.png,2040.02,False
1235688.0.png,11.22,True
1132594.0.png,1.14,True
645058.0.png,74.69,True
2320090.0.png,11.94,True
1141702.0.png,139.28,True
629967.0.png,121.56,True
2491244.0.png,74.04,True
360340.0.png,7.65,True
1135642.0.png,5.45,True
2247422.0.png,424.49,False
1140814.0.png,1.22,True
2169689.0.png,298.38,False
1273422.0.png,34.30,True
618040.0.png,208.09,False
637467.0.png,161.22,False
955269.0.png,2.81,True
2203770.0.png,14.87,True
1271066.0.png,24.07,True
886678.0.png,206.10,False
417030.0.png,10.18,True
406449.0.png,330.95,False
1140164.0.png,0.96,True
952792.0.png,10.62,True
817900.0.png,249.15,False
785558.0.png,316.20,False
917862.0.png,7.38,True
1140223.0.png,0.82,True
90706.0.png,13.69,True
2392362.0.png,135.65,True
814979.0.png,100.31,True
468634.0.png,1204.66,False
703891.0.png,357.30,False
888147.0.png,13.85,True
1180195.0.png,38.16,True
1012897.0.png,1.76,True
2203124.0.png,287.34,False
791809.0.png,556.71,False
763002.0.png,124.10,True
1228681.0.png,65.95,True
1011899.0.png,2.01,True
1036094.0.png,365.59,False
327640.0.png,114.00,True
1052169.0.png,0.65,True
640132.0.png,47.04,True
679344.0.png,139.57,True
2251311.0.png,394.01,False
684533.0.png,292.62,False
1140124.0.png,1.72,True
855171.0.png,9.97,True
2270905.0.png,146.56,True
927498.0.png,105.28,True
831322.0.png,916.65,False
1138251.0.png,1.21,True
1137067.0.png,1.62,True
1012819.0.png,673.67,False
985373.0.png,510.66,False
852205.0.png,449.85,False
1139764.0.png,1.18,True
597198.0.png,688.92,False
836674.0.png,466.17,False
1033135.0.png,4.81,True
1001877.0.png,271.73,False
952177.0.png,413.09,False
78831.0.png,23.12,True
2286146.0.png,71.29,True
1235151.0.png,11.15,True
921557.0.png,2.81,True
537244.0.png,5157.10,False
942048.0.png,424.16,False
1831803.0.png,235.74,False
946090.0.png,616.63,False
711659.0.png,270.63,False
2313680.0.png,157.71,False
830419.0.png,70.08,True
1032464.0.png,765.23,False
622160.0.png,1954.18,False
454408.0.png,397.51,False
827817.0.png,413.67,False
664481.0.png,701.52,False
1135360.0.png,1.87,True
543560.0.png,94.20,True
691223.0.png,4.50,True
43738.0.png,89.37,True
947057.0.png,973.51,False
745578.0.png,114.15,True
959933.0.png,497.80,False
498393.0.png,2.35,True
1141528.0.png,24.03,True
655370.0.png,644.31,False
1137993.0.png,0.98,True
695376.0.png,6.38,True
606808.0.png,136.27,True
830693.0.png,128.13,True
1048870.0.png,71.40,True
390425.0.png,3.82,True
504529.0.png,2388.54,False
802433.0.png,330.10,False
580342.0.png,201.98,False
2409769.0.png,2.14,True
2322896.0.png,10.69,True
950726.0.png,908.40,False
841041.0.png,194.06,False
30269.0.png,0.80,True
679313.0.png,8.36,True
2292633.0.png,172.37,False
2423478.0.png,145.43,True
924457.0.png,384.64,False
752693.0.png,437.71,False
2380226.0.png,96.52,True
618986.0.png,408.25,False
840751.0.png,1211.48,False
978561.0.png,2.24,True
561492.0.png,25.44,True
1917755.0.png,151.64,False
863360.0.png,683.69,False
878983.0.png,760.21,False
846945.0.png,986.27,False
822763.0.png,11.66,True
2288883.0.png,90.40,True
901796.0.png,7.93,True
664974.0.png,19.05,True
825945.0.png,1857.42,False
714510.0.png,2.38,True
826695.0.png,16.73,True
772964.0.png,368.12,False
931698.0.png,68.66,True
961483.0.png,193.52,False
2202975.0.png,211.67,False
2151776.0.png,505.00,False
950385.0.png,487.34,False
956978.0.png,1943.50,False
892984.0.png,363.86,False
705347.0.png,3.32,True
1136295.0.png,3.53,True
643988.0.png,293.10,False
1140065.0.png,1.51,True
1141295.0.png,3.33,True
516446.0.png,284.15,False
122575.0.png,98.73,True
874884.0.png,4.52,True
2121481.0.png,219.50,False
1310999.0.png,27.20,True
2397802.0.png,554.91,False
1024543.0.png,48.75,True
389693.0.png,77.33,True
2233336.0.png,525.78,False
1017550.0.png,1140.93,False
1310998.0.png,29.77,True
821464.0.png,555.35,False
1028888.0.png,315.93,False
620215.0.png,340.00,False
719108.0.png,23.11,True
909631.0.png,193.46,False
1028571.0.png,297.27,False
711708.0.png,308.80,False
1214120.0.png,86.30,True
1016129.0.png,561.47,False
2095934.0.png,40.86,True
1140125.0.png,1.60,True
593212.0.png,691.48,False
746581.0.png,417.96,False
1016053.0.png,600.94,False
2449834.0.png,788.64,False
707000.0.png,1134.66,False
1034165.0.png,3.30,True
792942.0.png,5.96,True
2264181.0.png,382.37,False
940509.0.png,786.99,False
714123.0.png,2.72,True
866141.0.png,1573.63,False
954908.0.png,180.82,False
1013016.0.png,1.43,True
593655.0.png,348.24,False
687425.0.png,93.41,True
976958.0.png,1259.75,False
675950.0.png,4.62,True
567764.0.png,1218.35,False
2350754.0.png,4.07,True
685409.0.png,3.55,True
592635.0.png,184.44,False
605906.0.png,717.72,False
938879.0.png,7.70,True
1268765.0.png,47.55,True
2341351.0.png,83.68,True
2421364.0.png,89.34,True
315103.0.png,157.86,False
2189148.0.png,279.19,False
1214694.0.png,83.34,True
30280.0.png,0.83,True
711657.0.png,746.47,False
760444.0.png,265.21,False
1185523.0.png,130.42,True
2098958.0.png,273.53,False
946785.0.png,342.05,False
755145.0.png,237.52,False
979865.0.png,102.71,True
117387.0.png,99.64,True
747415.0.png,925.41,False
2138469.0.png,6.93,True
893599.0.png,348.40,False
864617.0.png,123.27,True
994554.0.png,5.97,True
2353173.0.png,318.52,False
675588.0.png,620.36,False
950433.0.png,201.30,False
1134995.0.png,1.47,True
948323.0.png,368.78,False
1050507.0.png,1.34,True
909208.0.png,292.68,False
1029788.0.png,1.25,True
611388.0.png,689.70,False
622959.0.png,249.74,False
629159.0.png,6.31,True
31135.0.png,1.43,True
704838.0.png,158.11,False
2439920.0.png,38.38,True
687270.0.png,385.43,False
2321184.0.png,236.44,False
1015157.0.png,868.24,False
692402.0.png,371.20,False
694335.0.png,6.23,True
918074.0.png,1490.60,False
2106905.0.png,622.13,False
941125.0.png,216.23,False
530635.0.png,672.77,False
805411.0.png,3.89,True
967380.0.png,87.65,True
457679.0.png,283.82,False
951235.0.png,68.19,True
622103.0.png,1805.75,False
678759.0.png,8.81,True
868667.0.png,2.56,True
2323502.0.png,332.76,False
1616465.0.png,16.09,True
2191581.0.png,4.60,True
1143799.0.png,56.75,True
823600.0.png,312.90,False
2152192.0.png,524.33,False
1135716.0.png,5.72,True
2132101.0.png,1447.46,False
2488284.0.png,496.96,False
1173637.0.png,93.16,True
1281865.0.png,11.30,True
901880.0.png,163.85,False
472928.0.png,369.58,False
1007379.0.png,1.30,True
1140560.0.png,8.51,True
2399695.0.png,738.60,False
2100593.0.png,451.03,False
1188097.0.png,12.57,True
2327012.0.png,110.74,True
2251960.0.png,352.70,False
564796.0.png,1003.16,False
836898.0.png,1.32,True
980523.0.png,123.99,True
1002535.0.png,2.85,True
1016608.0.png,548.44,False
921751.0.png,145.64,True
1139766.0.png,1.18,True
2219687.0.png,46.05,True
859666.0.png,1162.55,False
1261492.0.png,8.38,True
996625.0.png,204.21,False
606731.0.png,384.28,False
611310.0.png,808.75,False
660594.0.png,2149.67,False
707564.0.png,514.84,False
618009.0.png,21.59,True
1044002.0.png,1.77,True
315910.0.png,282.37,False
2145299.0.png,571.59,False
469836.0.png,733.04,False
1024719.0.png,624.26,False
654813.0.png,96.07,True
910571.0.png,2406.87,False
656930.0.png,676.21,False
626965.0.png,762.63,False
707417.0.png,4.03,True
1268000.0.png,15.04,True
1135424.0.png,3.73,True
1037668.0.png,2.19,True
1035879.0.png,2.26,True
2212592.0.png,340.38,False
2289995.0.png,83.13,True
2112661.0.png,392.52,False
959318.0.png,89.08,True
920378.0.png,52.78,True
756831.0.png,620.95,False
394767.0.png,110.39,True
849635.0.png,425.35,False
966413.0.png,771.20,False
1134782.0.png,8.21,True
960650.0.png,2.28,True
2273108.0.png,512.88,False
1296008.0.png,14.30,True
562386.0.png,2306.85,False
825170.0.png,374.26,False
2204985.0.png,1.34,True
813508.0.png,301.94,False
908983.0.png,93.87,True
500132.0.png,738.60,False
2388519.0.png,507.20,False
872369.0.png,197.71,False
873529.0.png,9.54,True
816643.0.png,5.02,True
373307.0.png,461.29,False
1133065.0.png,6.99,True
700620.0.png,8.82,True
621073.0.png,824.57,False
2252309.0.png,302.91,False
587593.0.png,941.83,False
1268003.0.png,64.32,True
553943.0.png,145.69,True
724634.0.png,278.43,False
517746.0.png,1.75,True
915394.0.png,893.54,False
2409935.0.png,690.67,False
1134466.0.png,4.06,True
2218850.0.png,206.59,False
1014450.0.png,45.37,True
1015181.0.png,936.00,False
650718.0.png,1.67,True
1140456.0.png,5.42,True
1014696.0.png,30.43,True
595881.0.png,1902.35,False
2214317.0.png,108.94,True
2052772.0.png,448.42,False
367942.0.png,308.50,False
898546.0.png,613.31,False
2375240.0.png,626.63,False
866449.0.png,1552.56,False
577376.0.png,305.65,False
869786.0.png,840.59,False
761223.0.png,2338.18,False
2129800.0.png,1381.13,False
1017831.0.png,2.64,True
804607.0.png,7.67,True
618635.0.png,233.86,False
401188.0.png,5.38,True
1138195.0.png,1.03,True
922346.0.png,169.46,False
392377.0.png,143.89,True
26229.0.png,5.46,True
29732.0.png,0.01,True
1235946.0.png,14.79,True
588894.0.png,157.42,False
907215.0.png,1.54,True
629303.0.png,2519.44,False
1145588.0.png,4.82,True
2391785.0.png,456.47,False
949699.0.png,1.96,True
494132.0.png,567.39,False
852055.0.png,1341.81,False
627518.0.png,29.37,True
2130930.0.png,1425.91,False
715421.0.png,7.10,True
979828.0.png,1839.96,False
691006.0.png,4.37,True
2398235.0.png,604.49,False
679367.0.png,5.05,True
582453.0.png,1935.88,False
708851.0.png,396.13,False
763715.0.png,1985.22,False
2330174.0.png,291.90,False
686346.0.png,3.49,True
997304.0.png,100.15,True
633623.0.png,774.17,False
834378.0.png,452.14,False
645055.0.png,53.47,True
318958.0.png,2.45,True
1271258.0.png,20.58,True
428941.0.png,3.82,True
2236879.0.png,394.63,False
2236620.0.png,442.49,False
1373292.0.png,55.93,True
1140438.0.png,2.75,True
888897.0.png,982.51,False
393335.0.png,766.40,False
1021638.0.png,234.77,False
1355827.0.png,54.43,True
343095.0.png,339.03,False
1034180.0.png,82.22,True
327272.0.png,632.98,False
1032105.0.png,4.18,True
896983.0.png,1.78,True
1021591.0.png,1.50,True
556402.0.png,5.15,True
959222.0.png,2.71,True
639816.0.png,1331.35,False
2314493.0.png,233.88,False
617786.0.png,14.92,True
683966.0.png,4.86,True
730755.0.png,2048.77,False
1267999.0.png,1.66,True
678958.0.png,8.96,True
2334014.0.png,42.19,True
954387.0.png,755.77,False
2255717.0.png,570.29,False
30655.0.png,1.23,True
941419.0.png,10.41,True
1022023.0.png,3.23,True
1154817.0.png,26.68,True
1299999.0.png,19.43,True
951575.0.png,1018.40,False
670122.0.png,3.55,True
1046713.0.png,0.99,True
1143295.0.png,91.46,True
2188721.0.png,323.06,False
539398.0.png,119.42,True
1137068.0.png,1.71,True
2210457.0.png,102.57,True
2346749.0.png,2118.49,False
557820.0.png,206.97,False
30363.0.png,2.32,True
968546.0.png,576.84,False
995726.0.png,5.75,True
1135238.0.png,1.60,True
913567.0.png,35.42,True
1943787.0.png,573.56,False
504528.0.png,1589.36,False
1188616.0.png,18.87,True
693902.0.png,4.02,True
905524.0.png,45.21,True
633713.0.png,38.90,True
1030017.0.png,133.30,True
951018.0.png,425.71,False
482541.0.png,195.07,False
355122.0.png,2.00,True
778605.0.png,2.09,True
848425.0.png,302.55,False
599434.0.png,203.48,False
1191076.0.png,101.88,True
1185524.0.png,132.90,True
986960.0.png,872.19,False
1013486.0.png,4.26,True
646058.0.png,3.77,True
892554.0.png,287.66,False
842400.0.png,708.58,False
1010492.0.png,1.86,True
551299.0.png,487.74,False
1002387.0.png,345.72,False
1013196.0.png,1.65,True
996445.0.png,292.68,False
790177.0.png,234.47,False
981043.0.png,337.01,False
986325.0.png,1712.24,False
670293.0.png,416.89,False
675530.0.png,84.39,True
2003772.0.png,41.40,True
858935.0.png,8.13,True
583554.0.png,2717.25,False
1221686.0.png,34.89,True
471601.0.png,796.03,False
676728.0.png,42.73,True
722262.0.png,5080.53,False
829411.0.png,36.20,True
2103652.0.png,3.52,True
966309.0.png,413.85,False
2495686.0.png,211.02,False
852943.0.png,2585.39,False
2350750.0.png,1.94,True
788279.0.png,1115.11,False
2454301.0.png,962.98,False
1213076.0.png,509.42,False
561345.0.png,50.31,True
806792.0.png,861.74,False
888690.0.png,352.16,False
1019381.0.png,590.58,False
1854822.0.png,2.43,True
691053.0.png,13.39,True
2148941.0.png,59.60,True
987181.0.png,3.08,True
2090957.0.png,474.33,False
284224.0.png,294.70,False
618191.0.png,1045.23,False
714227.0.png,4.88,True
693744.0.png,2.59,True
830855.0.png,2.58,True
454697.0.png,474.15,False
687494.0.png,4.33,True
370719.0.png,479.80,False
1140443.0.png,2.38,True
2335185.0.png,665.10,False
611378.0.png,66.27,True
846320.0.png,397.99,False
1023213.0.png,4.63,True
526861.0.png,508.00,False
1133279.0.png,3.00,True
492968.0.png,4.85,True
732462.0.png,6.87,True
714009.0.png,112.20,True
905040.0.png,131.04,True
2349959.0.png,1896.36,False
1012988.0.png,6.12,True
355925.0.png,356.34,False
643574.0.png,20.70,True
793036.0.png,27.50,True
1010711.0.png,937.34,False
950336.0.png,829.24,False
2261907.0.png,359.80,False
559861.0.png,180.37,False
1029471.0.png,136.27,True
1042190.0.png,21.06,True
521683.0.png,303.25,False
1139935.0.png,0.98,True
831763.0.png,659.74,False
2100956.0.png,394.64,False
678207.0.png,1066.45,False
1140476.0.png,11.72,True
920217.0.png,3.40,True
2277997.0.png,300.71,False
1008387.0.png,2.04,True
561866.0.png,2188.83,False
681657.0.png,5.44,True
764110.0.png,8.82,True
2419181.0.png,348.75,False
937942.0.png,350.87,False
798538.0.png,172.19,False
854004.0.png,1433.57,False
572481.0.png,3.63,True
898625.0.png,59.95,True
558940.0.png,220.42,False
528951.0.png,17.88,True
555602.0.png,14.02,True
701003.0.png,106.92,True
885998.0.png,19.11,True
1132990.0.png,6.70,True
2126708.0.png,39.80,True
900709.0.png,105.50,True
488919.0.png,551.82,False
865855.0.png,592.81,False
404440.0.png,230.92,False
1036607.0.png,29.51,True
2301095.0.png,24.99,True
842399.0.png,98.41,True
2425143.0.png,3.21,True
483454.0.png,44.64,True
2391440.0.png,109.05,True
781374.0.png,1.13,True
1139264.0.png,0.02,True
1140305.0.png,1.48,True
1140122.0.png,1.76,True
2097448.0.png,95.75,True
468662.0.png,247.49,False
654454.0.png,77.44,True
901598.0.png,2.95,True
996565.0.png,1618.66,False
989650.0.png,253.80,False
683531.0.png,6.70,True
601771.0.png,608.16,False
831648.0.png,759.44,False
636779.0.png,5.62,True
2277604.0.png,141.53,True
649377.0.png,85.14,True
1132801.0.png,5.67,True
945160.0.png,3.18,True
426831.0.png,19.02,True
1201378.0.png,219.27,False
2456842.0.png,76.14,True
865468.0.png,817.56,False
2297255.0.png,108.85,True
628876.0.png,1369.89,False
1138988.0.png,6.93,True
968811.0.png,448.40,False
437898.0.png,115.85,True
840806.0.png,377.53,False
952791.0.png,10.08,True
1008787.0.png,238.53,False
1308944.0.png,56.33,True
882185.0.png,259.41,False
1135237.0.png,1.78,True
1132852.0.png,5.98,True
994748.0.png,1223.51,False
605039.0.png,287.11,False
992565.0.png,82.31,True
1140123.0.png,1.76,True
1143493.0.png,52.65,True
1008988.0.png,572.51,False
2133718.0.png,589.68,False
1271804.0.png,1.82,True
967015.0.png,2.08,True
1140306.0.png,1.09,True
2077088.0.png,250.83,False
840695.0.png,427.54,False
687704.0.png,194.19,False
937436.0.png,26.76,True
1432961.0.png,113.04,True
1319622.0.png,5.61,True
832314.0.png,4.26,True
889670.0.png,27.48,True
819225.0.png,764.62,False
1011862.0.png,802.77,False
990937.0.png,362.18,False
984414.0.png,746.37,False
663252.0.png,5.86,True
709239.0.png,3.35,True
887643.0.png,2.35,True
1026133.0.png,114.84,True
871916.0.png,5.86,True
27045.0.png,1.39,True
476761.0.png,458.27,False
984507.0.png,171.08,False
2196644.0.png,211.12,False
31043.0.png,133.48,True
2252729.0.png,251.45,False
558503.0.png,2498.09,False
953242.0.png,552.14,False
2425284.0.png,592.00,False
2360678.0.png,260.59,False
545143.0.png,27.47,True
422114.0.png,116.68,True
664664.0.png,13.45,True
588223.0.png,133.82,True
1143601.0.png,0.87,True
466796.0.png,929.34,False
686516.0.png,86.81,True
715958.0.png,10.11,True
673903.0.png,7.80,True
2132914.0.png,1357.12,False
849832.0.png,150.91,False
865427.0.png,323.22,False
499277.0.png,5.34,True
1752990.0.png,104.68,True
549406.0.png,759.08,False
805320.0.png,655.79,False
550384.0.png,470.09,False
849745.0.png,1019.62,False
944848.0.png,8.65,True
1132593.0.png,1.16,True
664354.0.png,2.24,True
485600.0.png,153.97,False
966632.0.png,413.08,False
974280.0.png,5.35,True
1141493.0.png,14.26,True
970655.0.png,918.89,False
633052.0.png,597.04,False
731838.0.png,2.56,True
1015010.0.png,4.02,True
763062.0.png,1403.05,False
818557.0.png,824.35,False
332569.0.png,505.68,False
49447.0.png,10.02,True
1027954.0.png,342.55,False
725101.0.png,5442.47,False
670141.0.png,476.97,False
1040269.0.png,0.72,True
1015457.0.png,2.49,True
636836.0.png,304.56,False
1317625.0.png,24.88,True
1355507.0.png,51.12,True
700032.0.png,2.29,True
668190.0.png,355.01,False
1002649.0.png,121.99,True
896699.0.png,210.23,False
917223.0.png,628.04,False
436624.0.png,1688.53,False
519028.0.png,233.47,False
400199.0.png,2.17,True
889235.0.png,2.30,True
525652.0.png,105.93,True
890607.0.png,49.67,True
683902.0.png,123.94,True
928188.0.png,5.26,True
878868.0.png,460.47,False
910714.0.png,219.48,False
360059.0.png,723.52,False
728836.0.png,2.12,True
1018520.0.png,562.18,False
624332.0.png,1666.51,False
847785.0.png,4.15,True
1013669.0.png,928.12,False
896211.0.png,29.67,True
2348770.0.png,1992.93,False
572194.0.png,332.21,False
1006449.0.png,1.87,True
1139995.0.png,1.09,True
962063.0.png,346.79,False
625997.0.png,1694.70,False
910158.0.png,140.32,True
846516.0.png,4.47,True
828714.0.png,395.37,False
796451.0.png,1281.21,False
778141.0.png,928.23,False
877687.0.png,1080.67,False
1135100.0.png,2.45,True
1029859.0.png,0.82,True
433492.0.png,186.61,False
2439115.0.png,136.09,True
744887.0.png,375.27,False
2474050.0.png,87.57,True
1308945.0.png,57.01,True
537045.0.png,442.56,False
400581.0.png,73.56,True
1140227.0.png,0.11,True
2287715.0.png,437.18,False
2334017.0.png,325.25,False
1268002.0.png,42.13,True
2317829.0.png,76.26,True
1200652.0.png,200.71,False
901639.0.png,296.03,False
2042471.0.png,3.71,True
860864.0.png,1181.82,False
678189.0.png,12.00,True
679732.0.png,514.53,False
837217.0.png,315.91,False
1030605.0.png,283.38,False
26407.0.png,7.44,True
813941.0.png,4.66,True
2440339.0.png,66.49,True
1289274.0.png,25.19,True
461755.0.png,102.59,True
1137653.0.png,9.15,True
1012732.0.png,1.42,True
2150343.0.png,987.81,False
887719.0.png,661.25,False
578429.0.png,118.77,True
817342.0.png,380.07,False
842516.0.png,653.33,False
650167.0.png,3.64,True
2200314.0.png,2.03,True
1030760.0.png,4.23,True
2388935.0.png,365.00,False
2299663.0.png,11.74,True
597796.0.png,148.17,True
859161.0.png,1.51,True
1270105.0.png,2.35,True
487886.0.png,717.92,False
941624.0.png,5.81,True
479695.0.png,897.52,False
1134322.0.png,1.40,True
