file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_26.8_-91.4.png,128,128,166.92755126953125,18.452795898573804,76,252,176,62.67321962088592,1.0
tile_-47.8_-56.7.png,128,128,155.4923095703125,19.26805640166948,68,252,184,28.523224243393102,1.0
587091.0.png,128,128,123.28631591796875,26.229300213673714,61,245,184,79.55480287103478,1.0
tile_-6.3_10.4.png,128,128,172.71099853515625,10.364683836201271,106,242,136,27.58269241775359,1.0
393106.0.png,128,128,176.2110595703125,36.131928330403355,74,253,179,96.45223309537107,1.0
659170.0.png,128,128,132.69708251953125,25.861109293883406,61,248,187,90.49065239268756,1.0
tile_-22.0_112.4.png,128,128,160.69952392578125,25.934548679378263,69,250,181,78.01990041382457,1.0
tile_8.8_-56.2.png,128,128,173.05572509765625,3.3151349612266845,148,197,49,5.342134284016652,1.0
642064.0.png,128,128,133.72015380859375,24.032908327773953,65,251,186,62.316292539406845,1.0
tile_-3.5_-134.2.png,128,128,143.1781005859375,7.240465100308731,75,242,167,19.102456531318687,1.0
tile_63.6_-30.7.png,128,128,176.44671630859375,3.879844213582244,140,202,62,8.399651407763283,1.0
tile_-67.5_-75.3.png,128,128,173.18182373046875,4.747990857385856,120,232,112,13.026712059000875,1.0
tile_-63.9_-156.0.png,128,128,164.90216064453125,5.55007700006182,148,185,37,4.429117613668527,1.0
tile_-49.7_155.5.png,128,128,144.48065185546875,8.727936282022984,68,231,163,20.304938359880737,1.0
tile_62.3_-38.4.png,128,128,172.2525634765625,4.780413097800143,117,203,86,9.319688918496716,1.0
tile_0.2_-111.6.png,128,128,161.40155029296875,9.219594772676995,98,245,147,37.43797160828527,1.0
tile_-17.5_83.7.png,128,128,134.93914794921875,8.614897029942346,73,221,148,19.698820480139347,1.0
690304.0.png,128,128,146.51959228515625,46.827546104298214,50,254,204,145.73653342599852,1.0
638530.0.png,128,128,140.4095458984375,22.387811596816984,71,253,182,44.887516948682354,1.0
275752.0.png,128,128,168.85333251953125,34.15079989794828,72,254,182,147.1389608511341,1.0
tile_-27.7_-42.7.png,128,128,173.79583740234375,5.620951647085616,92,222,130,14.331467657961486,1.0
tile_44.8_-55.7.png,128,128,170.2119140625,15.415822952827632,83,244,161,38.9649807328302,1.0
tile_-48.7_-54.4.png,128,128,163.046875,16.892218501382153,97,238,141,13.984170919737846,1.0
tile_-72.4_68.2.png,128,128,149.78173828125,6.690700424745589,74,233,159,21.56764361547509,1.0
tile_-64.5_129.7.png,128,128,172.53277587890625,6.72725841780193,122,220,98,9.984462057935058,1.0
tile_48.2_-123.5.png,128,128,172.72918701171875,32.5439901006781,66,254,188,94.37861134327319,1.0
tile_-2.9_-6.4.png,128,128,145.48748779296875,8.725815611913463,76,230,154,19.254981927835534,1.0
tile_-34.9_67.0.png,128,128,143.42584228515625,5.665166370754627,88,210,122,14.86303458205418,1.0
tile_52.4_-166.3.png,128,128,122.11688232421875,20.181082042571553,53,213,160,26.478819491088423,1.0
